C101.txt;828,94;47,15;10;0;8;13
C101.txt;828,94;43,80;10;0;8;13
C101.txt;828,94;42,87;10;0;8;13
C101.txt;828,94;43,97;10;0;8;13
C101.txt;828,94;42,49;10;0;8;13
C101.txt;828,94;43,34;10;0;8;13
C101.txt;828,94;42,88;10;0;8;13
C101.txt;828,94;44,41;10;0;8;13
C101.txt;828,94;43,52;10;0;8;13
C101.txt;828,94;42,82;10;0;8;13
C102.txt;828,94;47,69;10;0;8;13
C102.txt;828,94;45,77;10;0;8;13
C102.txt;828,94;45,99;10;0;8;13
C102.txt;828,94;45,96;10;0;8;13
C102.txt;828,94;44,46;10;0;8;13
C102.txt;828,94;46,22;10;0;8;13
C102.txt;828,94;45,77;10;0;8;13
C102.txt;828,94;46,29;10;0;8;13
C102.txt;828,94;45,73;10;0;8;13
C102.txt;828,94;44,75;10;0;8;13
C103.txt;828,06;49,99;10;0;8;13
C103.txt;852,55;46,52;10;0;8;13
C103.txt;828,06;46,90;10;0;8;13
C103.txt;828,06;49,09;10;0;8;13
C103.txt;828,06;46,80;10;0;8;13
C103.txt;828,06;48,52;10;0;8;13
C103.txt;828,06;46,91;10;0;8;13
C103.txt;828,06;49,04;10;0;8;13
C103.txt;828,06;46,80;10;0;8;13
C103.txt;828,06;46,85;10;0;8;13
C104.txt;824,78;49,93;10;0;8;13
C104.txt;824,78;49,49;10;0;8;13
C104.txt;824,78;50,73;10;0;8;13
C104.txt;824,78;51,54;10;0;8;13
C104.txt;824,78;49,30;10;0;8;13
C104.txt;824,78;50,10;10;0;8;13
C104.txt;824,78;50,13;10;0;8;13
C104.txt;824,78;51,55;10;0;8;13
C104.txt;824,78;47,87;10;0;8;13
C104.txt;824,78;50,23;10;0;8;13
C105.txt;828,94;46,52;10;0;8;13
C105.txt;828,94;44,69;10;0;8;13
C105.txt;828,94;43,19;10;0;8;13
C105.txt;828,94;44,91;10;0;8;13
C105.txt;828,94;43,94;10;0;8;13
C105.txt;828,94;43,63;10;0;8;13
C105.txt;828,94;43,12;10;0;8;13
C105.txt;828,94;44,62;10;0;8;13
C105.txt;828,94;43,53;10;0;8;13
C105.txt;828,94;43,88;10;0;8;13
C106.txt;828,94;46,49;10;0;8;13
C106.txt;828,94;43,59;10;0;8;13
C106.txt;828,94;42,99;10;0;8;13
C106.txt;828,94;44,80;10;0;8;13
C106.txt;828,94;42,83;10;0;8;13
C106.txt;828,94;43,53;10;0;8;13
C106.txt;828,94;42,90;10;0;8;13
C106.txt;828,94;44,59;10;0;8;13
C106.txt;828,94;42,93;10;0;8;13
C106.txt;828,94;43,60;10;0;8;13
C107.txt;828,94;47,51;10;0;8;13
C107.txt;828,94;44,85;10;0;8;13
C107.txt;828,94;45,76;10;0;8;13
C107.txt;828,94;45,35;10;0;8;13
C107.txt;828,94;45,05;10;0;8;13
C107.txt;828,94;46,79;10;0;8;13
C107.txt;828,94;45,44;10;0;8;13
C107.txt;828,94;45,31;10;0;8;13
C107.txt;828,94;45,49;10;0;8;13
C107.txt;828,94;45,27;10;0;8;13
C108.txt;828,94;49,55;10;0;8;13
C108.txt;828,94;46,52;10;0;8;13
C108.txt;828,94;46,42;10;0;8;13
C108.txt;828,94;47,54;10;0;8;13
C108.txt;828,94;45,55;10;0;8;13
C108.txt;828,94;46,54;10;0;8;13
C108.txt;828,94;46,25;10;0;8;13
C108.txt;828,94;47,13;10;0;8;13
C108.txt;828,94;46,37;10;0;8;13
C108.txt;828,94;46,07;10;0;8;13
C109.txt;828,94;48,38;10;0;8;13
C109.txt;828,94;47,31;10;0;8;13
C109.txt;828,94;46,02;10;0;8;13
C109.txt;828,94;47,93;10;0;8;13
C109.txt;828,94;46,74;10;0;8;13
C109.txt;828,94;47,44;10;0;8;13
C109.txt;828,94;48,77;10;0;8;13
C109.txt;828,94;47,66;10;0;8;13
C109.txt;828,94;45,37;10;0;8;13
C109.txt;828,94;47,54;10;0;8;13
C201.txt;591,56;50,93;3;0;32;35
C201.txt;591,56;50,60;3;0;32;35
C201.txt;591,56;49,52;3;0;32;35
C201.txt;591,56;50,73;3;0;32;35
C201.txt;591,56;48,93;3;0;32;35
C201.txt;591,56;49,70;3;0;32;35
C201.txt;591,56;48,73;3;0;32;35
C201.txt;591,56;49,50;3;0;32;35
C201.txt;591,56;48,32;3;0;32;35
C201.txt;591,56;49,43;3;0;32;35
C202.txt;591,56;54,65;3;0;32;35
C202.txt;591,56;52,77;3;0;32;35
C202.txt;591,56;51,54;3;0;32;35
C202.txt;591,56;52,38;3;0;32;35
C202.txt;591,56;51,69;3;0;32;35
C202.txt;591,56;52,55;3;0;32;35
C202.txt;591,56;51,74;3;0;32;35
C202.txt;591,56;51,96;3;0;32;35
C202.txt;591,56;51,45;3;0;32;35
C202.txt;591,56;52,12;3;0;32;35
C203.txt;591,17;54,41;3;0;32;35
C203.txt;591,17;53,23;3;0;32;35
C203.txt;591,17;51,91;3;0;32;35
C203.txt;591,17;53,19;3;0;32;35
C203.txt;591,17;52,57;3;0;32;35
C203.txt;591,17;53,40;3;0;32;35
C203.txt;591,17;52,30;3;0;32;35
C203.txt;591,17;52,59;3;0;32;35
C203.txt;591,17;52,52;3;0;32;35
C203.txt;591,17;53,85;3;0;32;35
C204.txt;620,65;58,60;3;0;30;35
C204.txt;590,60;56,74;3;0;32;35
C204.txt;590,60;55,71;3;0;32;35
C204.txt;590,60;56,77;3;0;32;35
C204.txt;590,60;55,60;3;0;32;35
C204.txt;590,60;56,45;3;0;32;35
C204.txt;666,47;55,43;3;0;31;35
C204.txt;590,60;56,80;3;0;32;35
C204.txt;590,60;55,79;3;0;32;35
C204.txt;590,60;57,29;3;0;32;35
C205.txt;588,88;53,09;3;0;32;35
C205.txt;588,88;51,26;3;0;32;35
C205.txt;588,88;50,48;3;0;32;35
C205.txt;588,88;51,38;3;0;32;35
C205.txt;588,88;50,49;3;0;32;35
C205.txt;588,88;51,24;3;0;32;35
C205.txt;588,88;50,34;3;0;32;35
C205.txt;588,88;51,07;3;0;32;35
C205.txt;588,88;50,55;3;0;32;35
C205.txt;588,88;51,30;3;0;32;35
C206.txt;588,49;53,49;3;0;32;35
C206.txt;588,49;51,94;3;0;32;35
C206.txt;588,49;50,93;3;0;32;35
C206.txt;588,49;52,18;3;0;32;35
C206.txt;588,49;50,80;3;0;32;35
C206.txt;588,49;52,21;3;0;32;35
C206.txt;588,49;50,76;3;0;32;35
C206.txt;588,49;52,47;3;0;32;35
C206.txt;588,49;50,87;3;0;32;35
C206.txt;588,49;52,27;3;0;32;35
C207.txt;588,29;54,16;3;0;32;35
C207.txt;588,29;52,70;3;0;32;35
C207.txt;588,29;51,93;3;0;32;35
C207.txt;588,29;51,96;3;0;32;35
C207.txt;588,29;51,76;3;0;32;35
C207.txt;588,29;52,02;3;0;32;35
C207.txt;588,29;51,94;3;0;32;35
C207.txt;588,29;53,12;3;0;32;35
C207.txt;588,29;51,63;3;0;32;35
C207.txt;588,29;52,77;3;0;32;35
C208.txt;588,32;55,37;3;0;32;35
C208.txt;588,32;53,49;3;0;32;35
C208.txt;588,32;53,22;3;0;32;35
C208.txt;588,32;53,73;3;0;32;35
C208.txt;588,32;52,71;3;0;32;35
C208.txt;588,32;53,26;3;0;32;35
C208.txt;588,32;52,49;3;0;32;35
C208.txt;588,32;52,79;3;0;32;35
C208.txt;588,32;53,09;3;0;32;35
C208.txt;588,32;53,46;3;0;32;35
rC101.txt;1651,73;50,16;15;0;4;8
rC101.txt;1691,73;48,13;15;0;5;9
rC101.txt;1667,04;47,68;15;0;4;8
rC101.txt;1664,58;49,41;15;0;4;8
rC101.txt;1664,47;49,19;15;0;4;8
rC101.txt;1649,90;49,20;15;0;5;9
rC101.txt;1666,92;47,71;15;0;4;8
rC101.txt;1649,02;49,49;15;0;5;9
rC101.txt;1678,97;49,02;15;0;4;8
rC101.txt;1668,35;49,52;15;0;4;8
rC102.txt;1504,84;51,12;14;0;5;9
rC102.txt;1507,27;48,34;14;0;5;9
rC102.txt;1512,80;47,91;14;0;5;9
rC102.txt;1517,24;49,07;14;0;5;9
rC102.txt;1508,04;48,62;14;0;5;9
rC102.txt;1500,29;48,79;14;0;5;9
rC102.txt;1520,26;48,43;14;0;5;9
rC102.txt;1517,57;49,26;14;0;5;9
rC102.txt;1509,23;48,28;14;0;5;9
rC102.txt;1510,06;49,04;14;0;5;9
rC103.txt;1295,54;51,55;12;0;6;11
rC103.txt;1321,60;50,46;12;0;5;10
rC103.txt;1330,48;48,21;12;0;6;11
rC103.txt;1321,60;49,31;12;0;6;11
rC103.txt;1327,92;49,30;12;0;6;10
rC103.txt;1328,04;50,29;12;0;6;11
rC103.txt;1318,60;49,01;12;0;6;11
rC103.txt;1301,05;49,01;12;0;6;11
rC103.txt;1329,30;48,29;12;0;5;10
rC103.txt;1313,99;50,06;12;0;7;11
rC104.txt;1143,39;47,76;10;0;7;11
rC104.txt;1140,87;47,84;10;0;9;11
rC104.txt;1170,38;46,65;10;0;8;11
rC104.txt;1192,06;47,77;10;0;8;11
rC104.txt;1161,37;47,35;10;0;8;12
rC104.txt;1166,37;46,96;10;0;8;12
rC104.txt;1177,17;46,12;10;0;6;12
rC104.txt;1141,95;46,84;10;0;9;11
rC104.txt;1165,78;47,22;10;0;9;11
rC104.txt;1163,71;46,76;10;0;8;11
rC105.txt;1548,44;54,51;15;0;5;9
rC105.txt;1568,61;49,82;15;0;4;8
rC105.txt;1608,43;50,20;15;0;5;9
rC105.txt;1548,44;51,52;15;0;5;9
rC105.txt;1538,98;48,84;15;0;5;9
rC105.txt;1591,95;50,55;15;0;4;8
rC105.txt;1571,36;51,01;15;0;5;9
rC105.txt;1572,26;51,26;15;0;5;8
rC105.txt;1548,89;48,84;15;0;5;9
rC105.txt;1563,73;50,26;15;0;4;8
rC106.txt;1396,77;48,96;13;0;5;10
rC106.txt;1411,11;47,41;13;0;5;10
rC106.txt;1395,39;47,88;13;0;5;10
rC106.txt;1411,65;47,13;13;0;5;10
rC106.txt;1408,68;47,93;13;0;5;10
rC106.txt;1396,55;48,18;13;0;5;10
rC106.txt;1456,88;47,80;13;0;5;10
rC106.txt;1412,04;46,79;13;0;5;10
rC106.txt;1426,48;48,18;13;0;5;10
rC106.txt;1430,67;47,32;13;0;5;10
rC107.txt;1259,52;49,70;12;0;5;10
rC107.txt;1270,01;48,53;12;0;5;10
rC107.txt;1254,44;45,13;12;0;6;11
rC107.txt;1277,14;48,93;12;0;6;11
rC107.txt;1257,40;47,73;12;0;5;10
rC107.txt;1259,71;48,51;12;0;5;10
rC107.txt;1257,91;46,91;12;0;6;11
rC107.txt;1264,32;49,18;12;0;6;11
rC107.txt;1272,86;48,46;12;0;5;10
rC107.txt;1262,02;47,96;12;0;6;11
rC108.txt;1148,55;51,35;11;0;6;11
rC108.txt;1140,72;46,75;11;0;7;11
rC108.txt;1166,56;48,09;11;0;7;11
rC108.txt;1158,13;48,68;11;0;7;11
rC108.txt;1144,80;47,93;11;0;6;11
rC108.txt;1146,86;47,74;11;0;6;11
rC108.txt;1143,04;47,80;11;0;5;10
rC108.txt;1152,92;48,40;11;0;5;10
rC108.txt;1140,83;47,80;11;0;5;10
rC108.txt;1145,61;47,29;11;0;6;11
rC201.txt;1306,04;49,98;8;0;11;14
rC201.txt;1287,52;46,99;8;0;11;14
rC201.txt;1287,52;46,60;8;0;11;14
rC201.txt;1287,52;48,04;8;0;11;14
rC201.txt;1296,86;45,99;8;0;9;14
rC201.txt;1291,62;46,49;8;0;10;14
rC201.txt;1293,46;46,84;8;0;8;14
rC201.txt;1318,75;47,23;8;0;8;14
rC201.txt;1294,88;46,30;8;0;9;14
rC201.txt;1289,11;46,45;8;0;9;14
rC202.txt;1110,34;51,41;7;0;10;16
rC202.txt;1102,04;49,20;7;0;10;16
rC202.txt;1110,34;48,99;7;0;10;16
rC202.txt;1110,34;49,76;7;0;10;16
rC202.txt;1110,34;47,74;7;0;10;16
rC202.txt;1110,34;49,18;7;0;10;16
rC202.txt;1115,60;47,69;7;0;10;16
rC202.txt;1102,04;49,27;7;0;10;16
rC202.txt;1110,34;47,02;7;0;10;16
rC202.txt;1102,04;48,37;7;0;10;16
rC203.txt;939,60;55,13;5;0;15;23
rC203.txt;939,60;52,59;5;0;15;23
rC203.txt;937,45;53,00;5;0;15;24
rC203.txt;926,82;52,90;5;0;15;23
rC203.txt;942,57;52,68;5;0;14;23
rC203.txt;937,45;53,38;5;0;15;24
rC203.txt;937,45;51,84;5;0;15;24
rC203.txt;926,82;52,91;5;0;15;23
rC203.txt;937,45;52,34;5;0;15;24
rC203.txt;926,82;52,73;5;0;15;23
rC204.txt;788,66;56,80;4;0;17;31
rC204.txt;803,34;55,85;4;0;22;29
rC204.txt;795,38;55,77;4;0;18;31
rC204.txt;791,40;55,10;4;0;17;31
rC204.txt;798,55;55,62;4;0;21;30
rC204.txt;802,89;57,38;4;0;15;30
rC204.txt;788,66;54,63;4;0;17;31
rC204.txt;798,38;57,04;4;0;18;31
rC204.txt;788,66;54,79;4;0;17;31
rC204.txt;788,66;54,45;4;0;17;31
rC205.txt;1177,08;51,71;7;0;9;16
rC205.txt;1182,10;49,29;7;0;13;16
rC205.txt;1173,08;47,97;7;0;10;16
rC205.txt;1178,99;50,35;7;0;12;16
rC205.txt;1173,08;48,99;7;0;10;16
rC205.txt;1178,99;48,46;7;0;12;16
rC205.txt;1177,35;49,09;7;0;10;16
rC205.txt;1173,08;49,91;7;0;10;16
rC205.txt;1173,08;48,77;7;0;10;16
rC205.txt;1179,35;48,32;7;0;13;16
rC206.txt;1070,88;53,32;5;0;17;23
rC206.txt;1067,81;50,66;5;0;17;23
rC206.txt;1074,40;48,30;5;0;15;25
rC206.txt;1085,05;50,43;5;0;16;25
rC206.txt;1073,37;50,80;5;0;17;24
rC206.txt;1075,51;51,49;5;0;17;24
rC206.txt;1073,67;49,71;5;0;17;24
rC206.txt;1067,81;51,12;5;0;17;23
rC206.txt;1065,46;50,68;5;0;17;24
rC206.txt;1065,46;50,37;5;0;17;24
rC207.txt;986,86;53,66;5;0;14;25
rC207.txt;987,39;50,49;5;0;14;25
rC207.txt;992,03;50,32;5;0;17;24
rC207.txt;987,39;51,12;5;0;14;25
rC207.txt;984,20;49,88;5;0;17;25
rC207.txt;988,21;50,09;5;0;16;23
rC207.txt;998,30;50,40;5;0;14;24
rC207.txt;987,07;51,63;5;0;14;25
rC207.txt;988,21;49,82;5;0;16;23
rC207.txt;987,25;50,29;5;0;14;25
rC208.txt;789,35;57,20;4;0;22;28
rC208.txt;778,93;56,65;4;0;17;32
rC208.txt;789,35;52,88;4;0;22;28
rC208.txt;796,42;54,15;4;0;22;28
rC208.txt;778,93;54,48;4;0;17;32
rC208.txt;780,07;55,13;4;0;18;32
rC208.txt;787,78;53,74;4;0;20;32
rC208.txt;780,07;54,41;4;0;18;32
rC208.txt;787,36;54,32;4;0;22;28
rC208.txt;796,42;54,34;4;0;22;28
C101.txt;868,67;48,23;11;0;6;12
C101.txt;868,67;45,29;11;0;6;12
C101.txt;868,67;44,56;11;0;6;12
C101.txt;868,67;46,38;11;0;6;12
C101.txt;868,67;46,23;11;0;6;12
C101.txt;868,67;46,04;11;0;6;12
C101.txt;868,67;44,34;11;0;6;12
C101.txt;868,67;46,00;11;0;6;12
C101.txt;868,67;45,55;11;0;6;12
C101.txt;868,67;45,84;11;0;6;12
